title,addr1,stored_lat,stored_lon,kakao_lat,kakao_lon,dist_km,kakao_addr,issue
좋은아침팬션,충청남도 태안군 안면읍 밧개길 165-30,36.5291822,126.332706,,,,,장소 미발견 (폐업/미등록 가능성)
주문진방파제,nan,37.89765865,128.816839,37.8905497553604,128.83260998266,1.594,강원특별자치도 강릉시 주문진읍 주문리,좌표 오류 - 실제위치 1.6km 이격
죽도정,nan,37.95909493,128.745476,37.9715804171252,128.763833369904,2.125,강원특별자치도 양양군 현남면 인구리,좌표 오류 - 실제위치 2.1km 이격
중왕펜션,충청남도 서산시 지곡면 왕산길 18,36.87197072,126.373573,,,,,장소 미발견 (폐업/미등록 가능성)
지경리마을,nan,37.92043934,128.796394,37.9204490105282,128.803298981388,0.606,강원특별자치도 양양군 현남면 지경리 2-20,좌표 불일치 (0.61km)
지니앤독,서울특별시 관악구 남부순환로 1674,37.484358,126.936501,,,,,장소 미발견 (폐업/미등록 가능성)
진도역사관,전라남도 진도군 의신면 운림산방로 315,34.46699348,126.308382,,,,,장소 미발견 (폐업/미등록 가능성)
진도 브라운돔하우스,전라남도 진도군 임회면 폐동길 81,34.41886569,126.205888,,,,,장소 미발견 (폐업/미등록 가능성)
진쇼니샵,서울특별시 서초구 강남대로97길 23,37.51446227,127.018471,,,,,장소 미발견 (폐업/미등록 가능성)
진주교육대학교박물관,경상남도 진주시 진양호로369번길 3,35.18582508,128.067969,35.188976174051575,128.0768381476687,0.879,경남 진주시 남성동 169-17,좌표 불일치 (0.88km)
진영문화의집,경상남도 김해시 진영읍 여래로20번길 11,35.30450054,128.732753,35.24784232403206,128.66685374033705,8.688,경남 창원시 의창구 봉곡동 107-1,좌표 오류 - 실제위치 8.7km 이격
진주어린이박물관,경상남도 진주시 망경로224번길 40,35.18112477,128.078821,35.188976174051575,128.0768381476687,0.891,경남 진주시 남성동 169-17,좌표 불일치 (0.89km)
진천농다리,nan,36.82016879,127.512129,36.8261852540787,127.493199598646,1.813,충북 진천군 문백면 구산동리 601-32,좌표 오류 - 실제위치 1.8km 이격
징검다리연구소,경상북도 고령군 우곡면 도진3길 26-13,35.67616038,128.34307,,,,,장소 미발견 (폐업/미등록 가능성)
째즈고양이카페,경기도 성남시 분당구 양현로94번길 7,37.3918439,127.125413,,,,,장소 미발견 (폐업/미등록 가능성)
천안신부문예회관,충청남도 천안시 동남구 신부2길 12,36.81778514,127.15949,,,,,장소 미발견 (폐업/미등록 가능성)
청라호수공원,인천광역시 서구 청라대로 204,37.53996954,126.632809,37.53249042934526,126.63427992472252,0.842,인천 서구 청라동 1-794,좌표 불일치 (0.84km)
청계계곡 빈센트하우스 애견 펜션,경기도 포천시 일동면 운악청계로1480번길 99,37.94171046,127.346724,,,,,장소 미발견 (폐업/미등록 가능성)
청계천박물관 분관,서울특별시 성동구 청계천로 530,37.57126617,127.035043,,,,,장소 미발견 (폐업/미등록 가능성)
청도 지성휴펜션,경상북도 청도군 풍각면 봉수길 553-25,35.66564081,128.57191,,,,,장소 미발견 (폐업/미등록 가능성)
청암민속박물관,경기도 양주시 장흥면 권율로 83-5,37.72205241,126.94579,,,,,장소 미발견 (폐업/미등록 가능성)
청우요도자기박물관,전라남도 강진군 대구면 청자촌길 30-11,34.50662631,126.801687,,,,,장소 미발견 (폐업/미등록 가능성)
청초호 호수공원,강원도 속초시 철새길 76,38.19192935,128.586529,38.1955600929747,128.58249153514,0.536,강원특별자치도 속초시 교동 1025-1,좌표 불일치 (0.54km)
청춘고양이카페,서울특별시 마포구 양화로6길 79,37.54854519,126.918683,,,,,장소 미발견 (폐업/미등록 가능성)
청평호,nan,37.69820338,127.444773,37.711677430073834,127.44737167999536,1.516,경기 가평군 설악면 회곡리 산 116,좌표 오류 - 실제위치 1.5km 이격
춘자네쇠소깍,제주특별자치도 서귀포시 쇠소깍로 128,33.25214808,126.623007,,,,,장소 미발견 (폐업/미등록 가능성)
출렁다리,경상남도 통영시 욕지면 욕지일주로 1610,34.62513433,128.273331,34.621024910238596,128.27696317568984,0.565,경남 통영시 욕지면 동항리 369-9,좌표 불일치 (0.57km)
충남대학교 자연사박물관,대전광역시 유성구 대학로 99,36.36832812,127.341662,36.3635386181168,127.345526644244,0.635,대전 유성구 궁동 220,좌표 불일치 (0.64km)
충청남도산림박물관,세종특별자치시 금남면 산림박물관길 110,36.43769938,127.232743,,,,,장소 미발견 (폐업/미등록 가능성)
칠천도 애견민박,경상남도 거제시 하청면 연구2길 3-8,34.98115871,128.628571,,,,,장소 미발견 (폐업/미등록 가능성)
카메라영상박물관,전라북도 완주군 소양면 신교응암길 14,35.85302105,127.206544,,,,,장소 미발견 (폐업/미등록 가능성)
카이터스,제주특별자치도 제주시 매촌4길 3,33.51622324,126.59154,,,,,장소 미발견 (폐업/미등록 가능성)
카카오독 애견카페,서울특별시 강서구 곰달래로60길 33,37.53079464,126.86329,,,,,장소 미발견 (폐업/미등록 가능성)
카페 구할구 남산,서울특별시 중구 퇴계로20길 73,37.55820982,126.987009,,,,,장소 미발견 (폐업/미등록 가능성)
카페 달세뇨,서울특별시 강북구 수유로 59-1,37.63597462,127.020239,,,,,장소 미발견 (폐업/미등록 가능성)
카페 리뽀,부산광역시 해운대구 달맞이길117번가길 120-35,35.15779713,129.181759,,,,,장소 미발견 (폐업/미등록 가능성)
카페 리치블랙,충청남도 천안시 서북구 성정두정로 35,36.82880013,127.140923,,,,,장소 미발견 (폐업/미등록 가능성)
카페 멜버른,강원도 춘천시 남춘로45번길 28,37.86638945,127.729704,,,,,장소 미발견 (폐업/미등록 가능성)
카페 바람섬,전라북도 부안군 변산면 변산로 3301,35.59385073,126.490397,,,,,장소 미발견 (폐업/미등록 가능성)
카페 별달,경기도 평택시 목천로 64-3,37.0872077,127.055642,,,,,장소 미발견 (폐업/미등록 가능성)
카페 브루하하 호텔링,경기도 양주시 송랑로 211,37.80335389,127.085575,,,,,장소 미발견 (폐업/미등록 가능성)
카페 살다,경기도 포천시 소흘읍 광릉수목원로779번길 35-18,37.76916724,127.151851,,,,,장소 미발견 (폐업/미등록 가능성)
카페 아리네,서울특별시 양천구 목동동로 222-11,37.52537042,126.872716,,,,,장소 미발견 (폐업/미등록 가능성)
카페 애견미용,경상북도 구미시 형곡로 80,36.11399026,128.332107,,,,,장소 미발견 (폐업/미등록 가능성)
카페 어질리티,서울특별시 강동구 양재대로 1355,37.52739525,127.135616,,,,,장소 미발견 (폐업/미등록 가능성)
카페 퍼블리코,서울특별시 동작구 상도로 47,37.49994263,126.925834,,,,,장소 미발견 (폐업/미등록 가능성)
카페 페리토,경상남도 김해시 인제로398번길 18,35.26362759,128.898384,,,,,장소 미발견 (폐업/미등록 가능성)
카페 포레스트,대전광역시 대덕구 대청로 572,36.46999596,127.472323,36.6177466669668,127.485044116098,16.468,충북 청주시 서원구 수곡동 96-19,좌표 오류 - 실제위치 16.5km 이격
카페 필로,경상남도 김해시 신안계곡1길 18,35.17617796,128.786578,,,,,장소 미발견 (폐업/미등록 가능성)
카페 하울링,서울특별시 마포구 와우산로 170,37.55585821,126.931122,37.60740255487222,126.72922597694308,18.692,경기 김포시 풍무동 295,좌표 오류 - 실제위치 18.7km 이격
카페 홍,광주광역시 북구 첨단연신로107번길 29,35.20735095,126.861088,35.1690639729932,126.916387504255,6.586,광주 북구 중흥동 520,좌표 오류 - 실제위치 6.6km 이격
카페700,서울특별시 강서구 곰달래로 104,37.53030598,126.844331,,,,,장소 미발견 (폐업/미등록 가능성)
카페더뽀빠이,경기도 파주시 탄현면 법흥로 100-1,37.77658427,126.7064,,,,,장소 미발견 (폐업/미등록 가능성)
카페라봉,인천광역시 중구 용유서로174번길 54,37.44587386,126.382871,,,,,장소 미발견 (폐업/미등록 가능성)
카페루아,강원도 강릉시 주문진읍 향호리 113-1,37.90761981,128.803087,37.8428906551307,128.85523946377,8.53,강원특별자치도 강릉시 사천면 판교리 231-14,좌표 오류 - 실제위치 8.5km 이격
카페멍,전라북도 남원시 양림길 76,35.40267754,127.388719,,,,,장소 미발견 (폐업/미등록 가능성)
카페무네,서울특별시 종로구 자하문로 258,37.59729057,126.963544,37.5441010423012,126.970312338451,5.944,서울 용산구 청파동3가 24-50,좌표 오류 - 실제위치 5.9km 이격
카페소풍,경기도 부천시 길주로77번길 19-27,37.50691638,126.74938,37.50479388827064,126.73975532936923,0.881,인천 부평구 부개동 496-11,좌표 불일치 (0.88km)
카페미미콩,서울특별시 강동구 명일로10길 9,37.53189543,127.144544,,,,,장소 미발견 (폐업/미등록 가능성)
카페버킨,서울특별시 마포구 양화로6길 28,37.54890587,126.915615,,,,,장소 미발견 (폐업/미등록 가능성)
카페비앤비,경기도 용인시 기흥구 탑실로 34,37.23859647,127.109973,,,,,장소 미발견 (폐업/미등록 가능성)
카페사계절,대전광역시 중구 산서로 426,36.26938625,127.399391,,,,,장소 미발견 (폐업/미등록 가능성)
카페수리,경기도 광주시 곤지암읍 열미길 431,37.38559586,127.356803,,,,,장소 미발견 (폐업/미등록 가능성)
카페씨멘트,서울특별시 마포구 희우정로20길 72,37.55609447,126.904267,37.5459814736832,126.921322784151,1.878,서울 마포구 상수동 336-12,좌표 오류 - 실제위치 1.9km 이격
카페아래오후N 2호점,경기도 가평군 상면 수목원로 204,37.76065612,127.361496,,,,,장소 미발견 (폐업/미등록 가능성)
카페애견,충청남도 천안시 서북구 성성4길 43,36.84404862,127.136635,37.006244844802,127.077470327911,18.787,경기 평택시 세교동 233,좌표 오류 - 실제위치 18.8km 이격
카페영글다,경기도 평택시 우곡길 70-78,37.07360759,127.079505,,,,,장소 미발견 (폐업/미등록 가능성)
카페온,경기도 고양시 덕양구 세솔로 82,37.65137818,126.888721,37.6733383607889,126.765914338975,11.082,경기 고양시 일산서구 주엽동 50,좌표 오류 - 실제위치 11.1km 이격
카페위드멍냠,인천광역시 계양구 임학동로 34,37.54488285,126.736608,,,,,장소 미발견 (폐업/미등록 가능성)
카페유대,충청남도 천안시 서북구 1공단4길 29,36.83178239,127.148516,,,,,장소 미발견 (폐업/미등록 가능성)
카페인스,충청북도 충주시 국원초5길 56,36.98127355,127.945117,,,,,장소 미발견 (폐업/미등록 가능성)
카페팔마,전라남도 순천시 연향상가3길 8-1,34.95167739,127.518931,34.935134990380696,127.52165163081973,1.856,전남 순천시 연향동 133,좌표 오류 - 실제위치 1.9km 이격
카페호나,제주특별자치도 제주시 애월읍 하소로 557-10,33.43418353,126.396811,,,,,장소 미발견 (폐업/미등록 가능성)
카페휴개,인천광역시 서구 봉오재3로 124,37.52671391,126.672873,,,,,장소 미발견 (폐업/미등록 가능성)
카페하일런,경기도 여주시 세종대왕면 영릉로 489-6,37.32132235,127.609712,,,,,장소 미발견 (폐업/미등록 가능성)
카페흐노니,인천광역시 강화군 길상면 해안남로 328-7,37.60858299,126.517617,,,,,장소 미발견 (폐업/미등록 가능성)
카페희재,서울특별시 송파구 백제고분로11길 6,37.50777404,127.080024,,,,,장소 미발견 (폐업/미등록 가능성)
커피볶는강아지minipia,경기도 화성시 동탄대로시범길 185,37.20154492,127.109275,,,,,장소 미발견 (폐업/미등록 가능성)
커피에 빠진 캣츠,경기도 고양시 일산동구 성현로 185-43,37.71022102,126.807329,,,,,장소 미발견 (폐업/미등록 가능성)
커피와강아지 카페,대구광역시 남구 중앙대로 174-1,35.84875629,128.59102,35.87198828051747,128.49516536331654,9.016,대구 달성군 다사읍 서재리 536-1,좌표 오류 - 실제위치 9.0km 이격
커피타는너구리,경기도 성남시 수정구 수정로 142,37.44188479,127.135886,,,,,장소 미발견 (폐업/미등록 가능성)
커피타임,대전광역시 대덕구 중리로54번길 33-20,36.36476714,127.427119,36.351076829846974,127.37722633674997,4.72,대전 서구 둔산동 1053,좌표 오류 - 실제위치 4.7km 이격
컵인더스튜디오,서울특별시 광진구 아차산로25길 36,37.54293211,127.067355,,,,,장소 미발견 (폐업/미등록 가능성)
코리하우스,부산광역시 수영구 민락로13번길 21,35.15612624,129.121535,,,,,장소 미발견 (폐업/미등록 가능성)
코리아플라워파크,충청남도 태안군 안면읍 꽃지해안로 400,36.50112332,126.336785,36.615142457663914,126.29987976707945,13.1,충남 태안군 남면 신온리 168-56,좌표 오류 - 실제위치 13.1km 이격
코셔엘리푸드,서울특별시 용산구 회나무로26길 43,37.53856905,126.989942,,,,,장소 미발견 (폐업/미등록 가능성)
코지그라운드,충청남도 천안시 서북구 업성수변로 44,36.84329487,127.138555,,,,,장소 미발견 (폐업/미등록 가능성)
코코마또,울산광역시 북구 무룡로 995,35.60805579,129.436529,,,,,장소 미발견 (폐업/미등록 가능성)
코코샌드 카페,서울특별시 마포구 양화로23길 22-7,37.55967262,126.925252,,,,,장소 미발견 (폐업/미등록 가능성)
코쿠케이크,경기도 부천시 평천로669번길 9,37.51550592,126.765037,,,,,장소 미발견 (폐업/미등록 가능성)
쾌연재도자미술관,강원도 영월군 한반도면 한반도로 452,37.21816277,128.367963,,,,,장소 미발견 (폐업/미등록 가능성)
쿠쿠펫 애견카페,대전광역시 유성구 봉명로 27-7,36.34238192,127.342701,,,,,장소 미발견 (폐업/미등록 가능성)
쿠키마당펜션,강원도 평창군 방림면 감동지길 100,37.47814652,128.273261,,,,,장소 미발견 (폐업/미등록 가능성)
퀘렌시아 애견앤디저트까페,경상남도 사천시 포도원길 42,34.97309214,128.059035,,,,,장소 미발견 (폐업/미등록 가능성)
퀸스타운 애견펜션,경기도 양평군 단월면 석산로 1539-10,37.64653114,127.615046,,,,,장소 미발견 (폐업/미등록 가능성)
크레이지도넛,경기도 수원시 팔달구 효원로308번길 16,37.25983674,127.034625,,,,,장소 미발견 (폐업/미등록 가능성)
크루몽살롱,충청북도 청주시 서원구 사운로 81,36.63624968,127.478822,,,,,장소 미발견 (폐업/미등록 가능성)
클리어스펫푸드,서울특별시 마포구 동교로29길 48,37.56252547,126.922781,,,,,장소 미발견 (폐업/미등록 가능성)
키움반려견스쿨,경기도 성남시 분당구 석운로 198,37.38018291,127.045811,,,,,장소 미발견 (폐업/미등록 가능성)
킹스독,충청남도 서산시 충의로 200-3,36.78851125,126.43455,,,,,장소 미발견 (폐업/미등록 가능성)
킹콩하우스애견카페,경상북도 경산시 하양읍 하양로 26,35.90827531,128.813088,,,,,장소 미발견 (폐업/미등록 가능성)
탄앤크림,경기도 의정부시 평화로 627,37.74796338,127.045076,,,,,장소 미발견 (폐업/미등록 가능성)
털로덮인친구들 청라점,인천광역시 서구 담지로86번길 16-28,37.53632993,126.661535,,,,,장소 미발견 (폐업/미등록 가능성)
테이블에이 본점,서울특별시 마포구 와우산로 146,37.5540614,126.929517,,,,,장소 미발견 (폐업/미등록 가능성)
테리몽하우스 카페,부산광역시 해운대구 세실로69번길 5,35.17086699,129.1764,,,,,장소 미발견 (폐업/미등록 가능성)
텐덤커피클럽,강원도 양양군 강현면 장산5길 71-5,38.13612838,128.583426,,,,,장소 미발견 (폐업/미등록 가능성)
텐빌리언,대구광역시 남구 대경7길 12-2,35.84889344,128.573608,,,,,장소 미발견 (폐업/미등록 가능성)
토마토 애견동반펜션,인천광역시 강화군 화도면 해안남로 2506,37.62660724,126.37904,,,,,장소 미발견 (폐업/미등록 가능성)
토이파크 뮤지엄,제주특별자치도 서귀포시 안덕면 동광로 267-7,33.31895957,126.345363,33.30225273974952,126.33780216268421,1.986,제주특별자치도 서귀포시 안덕면 동광리 1045,좌표 오류 - 실제위치 2.0km 이격
토종흑염소목장 남원본점,제주특별자치도 서귀포시 남원읍 서성로 544-97,33.31748682,126.659681,,,,,장소 미발견 (폐업/미등록 가능성)
톨리커피,서울특별시 노원구 상계로9나길 9,37.66018884,127.068065,,,,,장소 미발견 (폐업/미등록 가능성)
톱머리해수욕장,nan,34.98658377,126.38728,34.9681604787303,126.386703097753,2.049,전남 무안군 망운면 피서리 809-3,좌표 오류 - 실제위치 2.0km 이격
통도사성보박물관,경상남도 양산시 하북면 통도사로 108,35.47542097,129.05665,35.4884511789703,129.066529882452,1.703,경남 양산시 하북면 지산리 산 83-60,좌표 오류 - 실제위치 1.7km 이격
투게독 펜션,경상남도 남해군 설천면 설천로332번길 87-36,34.89110312,127.917815,,,,,장소 미발견 (폐업/미등록 가능성)
투테일즈 수제간식,서울특별시 성동구 성덕정길 33,37.53904486,127.04748,,,,,장소 미발견 (폐업/미등록 가능성)
파도소리길,nan,35.69013831,129.467215,35.6843532506146,129.472728808347,0.813,경북 경주시 양남면 읍천리 405-5,좌표 불일치 (0.81km)
트리탑,충청남도 논산시 연산면 선비로 380,36.22032065,127.191649,,,,,장소 미발견 (폐업/미등록 가능성)
파로호꽃섬,nan,38.11469506,127.984782,38.1191836037744,127.986886209363,0.532,강원특별자치도 양구군 양구읍 하리 570-1,좌표 불일치 (0.53km)
트리하우스 펜션,경기도 가평군 상면 수목원로 181-16,37.76211285,127.363964,37.8141572228603,127.47066740468263,11.019,경기 가평군 가평읍 하색리 770-1,좌표 오류 - 실제위치 11.0km 이격
파주나비나라박물관,경기도 파주시 광인사길 161,37.71485205,126.686912,,,,,장소 미발견 (폐업/미등록 가능성)
파트라슈,경기도 가평군 상면 축령로70번길 53,37.77811236,127.36201,,,,,장소 미발견 (폐업/미등록 가능성)
팔룡산돌탑입구공원,nan,35.22751188,128.592363,,,,,장소 미발견 (폐업/미등록 가능성)
팰리스1470 풀빌라펜션,경상남도 남해군 남면 남면로 1470,34.7487669,127.857064,,,,,장소 미발견 (폐업/미등록 가능성)
퍼스 펫 파크 경주점,경상북도 경주시 외외1길 108-3,35.83030859,129.167416,,,,,장소 미발견 (폐업/미등록 가능성)
퍼피21 애견펜션,충청남도 태안군 안면읍 해안관광로 954-51,36.57715672,126.321505,,,,,장소 미발견 (폐업/미등록 가능성)
퍼피누,경기도 양평군 청운면 가현길 372,37.52487191,127.726787,,,,,장소 미발견 (폐업/미등록 가능성)
퍼피과수원,경기도 양주시 만송로330번길 129,37.78865545,127.097501,,,,,장소 미발견 (폐업/미등록 가능성)
퍼피랜드,경상남도 거제시 거제면 외간옥산1길 147-32,34.87038981,128.569738,,,,,장소 미발견 (폐업/미등록 가능성)
퍼피킹덤,경기도 양주시 화합로1597번길 157,37.84300054,127.0797,,,,,장소 미발견 (폐업/미등록 가능성)
퍼피펜트하우스,경기도 고양시 일산동구 백마로 478,37.66096282,126.801455,,,,,장소 미발견 (폐업/미등록 가능성)
펜션앤호텔뷰,충청남도 보령시 천북면 홍보로 1061-175,36.50344382,126.483204,,,,,장소 미발견 (폐업/미등록 가능성)
펫마파크 수담,충청남도 천안시 동남구 통정10로 69-8,36.77410582,127.133961,,,,,장소 미발견 (폐업/미등록 가능성)
펫아일럿,경기도 성남시 수정구 수정로 192,37.44352127,127.141295,,,,,장소 미발견 (폐업/미등록 가능성)
펫카페37.5,경상북도 경산시 한의대로 50,35.8017783,128.775989,,,,,장소 미발견 (폐업/미등록 가능성)
펫크닉,경기도 고양시 덕양구 지축1로 39,37.64882934,126.914604,,,,,장소 미발견 (폐업/미등록 가능성)
펫톡,인천광역시 부평구 부평문화로 70-2,37.49388682,126.723969,,,,,장소 미발견 (폐업/미등록 가능성)
펫크닉,충청북도 청주시 흥덕구 강내면 월탄2길 65,36.61130848,127.351049,,,,,장소 미발견 (폐업/미등록 가능성)
펫트리파크 캠핑 카페,충청북도 충주시 앙성면 둔터로 625-31,37.10284967,127.71025,,,,,장소 미발견 (폐업/미등록 가능성)
평창바위공원,nan,37.37120187,128.410552,37.3764068443931,128.410613781273,0.579,강원특별자치도 평창군 평창읍 중리 8-3,좌표 불일치 (0.58km)
평생사랑해줄개 애견펜션,충청남도 태안군 고남면 구매길 72,36.42430037,126.429609,,,,,장소 미발견 (폐업/미등록 가능성)
포포즈 펫카페,충청남도 천안시 동남구 대흥로 324,36.81660603,127.150936,,,,,장소 미발견 (폐업/미등록 가능성)
퐁당 애견펜션,경기도 양평군 용문면 망능길 4,37.53271016,127.624802,,,,,장소 미발견 (폐업/미등록 가능성)
퐁당퐁당신산리,제주특별자치도 서귀포시 성산읍 신산중앙로18번길 40,33.37733491,126.874611,,,,,장소 미발견 (폐업/미등록 가능성)
푸댕,대구광역시 수성구 지범로 11,35.82917752,128.624132,,,,,장소 미발견 (폐업/미등록 가능성)
푸른달 하루,전라북도 전주시 완산구 동문길 57-8,35.81835106,127.150821,,,,,장소 미발견 (폐업/미등록 가능성)
푸른바다,전라남도 여수시 화양면 이대길 24-1,34.73294204,127.583139,34.762414667788,127.65619354729134,7.436,전남 여수시 학동 58-15,좌표 오류 - 실제위치 7.4km 이격
풀하우스,충청남도 태안군 고남면 장곡길 111,36.43944124,126.380832,36.50838712255926,126.33801451858477,8.569,충남 태안군 안면읍 승언리 339-425,좌표 오류 - 실제위치 8.6km 이격
프랜들리독 카페,경기도 여주시 가남읍 안금2길 41-90,37.22822191,127.595628,,,,,장소 미발견 (폐업/미등록 가능성)
프리독애견카페,서울특별시 동작구 여의대방로22바길 2,37.49756878,126.922925,,,,,장소 미발견 (폐업/미등록 가능성)
플럼,경기도 양평군 용문면 용문로 316-1,37.4816735,127.590414,,,,,장소 미발견 (폐업/미등록 가능성)
플로라620,경상남도 김해시 생림면 인제로 620,35.28061253,128.889026,,,,,장소 미발견 (폐업/미등록 가능성)
플레이크,경기도 용인시 기흥구 평촌2로2번길 11-17,37.28276304,127.152265,,,,,장소 미발견 (폐업/미등록 가능성)
피노지움,경기도 파주시 회동길 152,37.70890728,126.687563,,,,,장소 미발견 (폐업/미등록 가능성)
필리필리,서울특별시 강남구 학동로43길 38,37.51845805,127.038023,37.5240164626272,127.040087280035,0.644,서울 강남구 청담동 86-5,좌표 불일치 (0.64km)
피크닉애견카페,인천광역시 미추홀구 미추홀대로 533,37.44501583,126.678539,,,,,장소 미발견 (폐업/미등록 가능성)
하늘숲 글램핑 파크,경기도 가평군 북면 화악산로 254-38,37.90455082,127.562176,,,,,장소 미발견 (폐업/미등록 가능성)
하동십리벚꽃길,경상남도 하동군 화개면 화개로 142,35.19976932,127.630015,35.1933035859538,127.624708087214,0.866,경남 하동군 화개면 탑리,좌표 불일치 (0.87km)
하루강아지애견펜션,경기도 가평군 상면 수목원로386번길 12-17,37.74914076,127.352324,,,,,장소 미발견 (폐업/미등록 가능성)
하성근린공원 반려견놀이터,경기도 김포시 하성면 하성로 585,37.72436612,126.630123,,,,,장소 미발견 (폐업/미등록 가능성)
하슬라미술관,강원도 강릉시 강동면 율곡로 1441,37.0158683,129.007845,,,,,장소 미발견 (폐업/미등록 가능성)
하울링,경기도 화성시 동탄순환대로29길 64,37.20446097,127.109303,37.15911593188829,127.10432546952039,5.061,경기 화성시 동탄구 장지동 955-3,좌표 오류 - 실제위치 5.1km 이격
하우스오브바두기,경기도 김포시 양촌읍 김포한강4로 284,37.65195536,126.651744,,,,,장소 미발견 (폐업/미등록 가능성)
하우디,서울특별시 송파구 송이로 6,37.50395293,127.114997,37.5148358882089,127.149375668656,3.265,경기 하남시 감일동 189-10,좌표 오류 - 실제위치 3.3km 이격
하우스플랜트,경기도 하남시 덕풍북로6번길 14,37.54714021,127.199438,37.55729322931401,126.97741004049465,19.605,서울 중구 남창동 205-39,좌표 오류 - 실제위치 19.6km 이격
하트해변,nan,34.74622992,125.9024,34.7506873705002,125.894155246488,0.902,전남 신안군 비금면 내월리,좌표 불일치 (0.90km)
하하호호프렌드,경상남도 거제시 일운면 거제대로 1745-9,34.80885697,128.663868,,,,,장소 미발견 (폐업/미등록 가능성)
한국거래소 자본시장역사박물관,부산광역시 남구 문현금융로 40,35.14649173,129.065855,,,,,장소 미발견 (폐업/미등록 가능성)
한국교통대학교 박물관,충청북도 충주시 대소원면 대학로 50,36.9688467,127.872769,,,,,장소 미발견 (폐업/미등록 가능성)
한국수자원공사 대청댐물문화관,대전광역시 대덕구 대청로 618-136,36.47443489,127.481538,,,,,장소 미발견 (폐업/미등록 가능성)
한국지질자원연구원 지질박물관,대전광역시 유성구 과학로 124,36.38105757,127.357358,36.377554499614,127.362278240109,0.588,대전 유성구 가정동 30,좌표 불일치 (0.59km)
한국해양대학교박물관,부산광역시 영도구 태종로 727,35.07440691,129.087131,35.078517720104706,129.08028722464732,0.773,부산 영도구 동삼동 1156,좌표 불일치 (0.77km)
한그루,전라남도 장성군 북하면 남창로 4,35.42609249,126.84563,35.360608143317606,126.72683466305703,12.999,전남 장성군 서삼면 추암리 696,좌표 오류 - 실제위치 13.0km 이격
한극소리문화의전당,전라북도 전주시 덕진구 소리로 31,35.85477195,127.139328,,,,,장소 미발견 (폐업/미등록 가능성)
한남베르그,서울특별시 용산구 이태원로54길 58,37.53597243,127.000958,37.5250140093384,127.03690214726,3.396,서울 강남구 신사동 647-14,좌표 오류 - 실제위치 3.4km 이격
한마음공원,전라남도 영광군 홍농읍 홍농로7길 24,35.41576218,126.431561,35.4212241285999,126.428093790412,0.684,전남 영광군 홍농읍 성산리 743,좌표 불일치 (0.68km)
한미사진미술관,서울특별시 송파구 위례성대로 14,37.51659259,127.113956,37.58786366786638,126.9806706683131,14.173,서울 종로구 삼청동 5,좌표 오류 - 실제위치 14.2km 이격
한양여자대학교 미술관,서울특별시 성동구 살곶이길 200,37.55791759,127.049322,37.5511454409636,127.045452333957,0.827,서울 성동구 성수동1가 656-342,좌표 불일치 (0.83km)
한서대학교박물관,충청남도 서산시 해미면 한서1로 46,36.69071528,126.586965,36.6827674921652,126.610148946651,2.248,충남 예산군 덕산면 대치리 345-1,좌표 오류 - 실제위치 2.2km 이격
한식 토러스,인천광역시 강화군 길상면 길상로25번길 27,37.63514157,126.520195,,,,,장소 미발견 (폐업/미등록 가능성)
한스펌킨 쇼룸 카페,서울특별시 서초구 양재천로 97,37.47623988,127.03988,,,,,장소 미발견 (폐업/미등록 가능성)
해남공룡박물관,전라남도 해남군 황산면 공룡박물관길 234,34.58908867,126.442832,34.58991486657556,126.43720306852308,0.523,전남 해남군 황산면 우항리 191,좌표 불일치 (0.52km)
해바라기애견펜션,충청남도 태안군 안면읍 꽃지1길 185-12,36.50095591,126.339322,,,,,장소 미발견 (폐업/미등록 가능성)
해성 펜션,제주특별자치도 서귀포시 천제연로 131-8,33.25442464,126.419878,,,,,장소 미발견 (폐업/미등록 가능성)
해안성 펜션,제주특별자치도 서귀포시 태평로92번길 29,33.24179965,126.531984,,,,,장소 미발견 (폐업/미등록 가능성)
해운대영무파라드호텔 반려견전용층보유,부산광역시 해운대구 해운대해변로298번길 25,35.16089963,129.166482,,,,,장소 미발견 (폐업/미등록 가능성)
해품달,전라북도 전주시 완산구 은행로 93-3,35.81162831,127.153224,,,,,장소 미발견 (폐업/미등록 가능성)
핸디공방카페,부산광역시 부산진구 성지로114번길 66,35.18143482,129.054815,,,,,장소 미발견 (폐업/미등록 가능성)
해피투게독,전라남도 여수시 소호로 467-1,34.74465092,127.65216,,,,,장소 미발견 (폐업/미등록 가능성)
행복감,서울특별시 서대문구 연희로11가길 51,37.56634872,126.92755,,,,,장소 미발견 (폐업/미등록 가능성)
행복한정원 애견펜션,경기도 가평군 가평읍 분자골로 234,37.76115799,127.493389,,,,,장소 미발견 (폐업/미등록 가능성)
행촌미술관,전라남도 해남군 해남읍 해남로 45,34.57109724,126.61251,34.58749688260045,126.58151257810877,3.373,전남 해남군 해남읍 구교리 683-12,좌표 오류 - 실제위치 3.4km 이격
허브빌 펜션,경기도 포천시 영북면 산정호수로 868-24,38.07806915,127.321212,,,,,장소 미발견 (폐업/미등록 가능성)
허브아일랜드식물원,경기도 포천시 신북면 청신로947번길 35,37.96592581,127.131708,37.9740329179955,127.150233121794,1.857,경기 포천시 신북면 삼정리 148,좌표 오류 - 실제위치 1.9km 이격
헤이독,충청북도 청주시 상당구 성안로 50,36.63246253,127.488979,,,,,장소 미발견 (폐업/미등록 가능성)
